,Job Title,Company Name,Location,Date Scraped,Job URL,Job Industry,Job Type,Job Seniority,Job Description
359,Senior Business Analyst - Large Payments Program,Randstad,Sydney NSW,2021-08-13,https://au.indeed.com/rc/clk?jk=afab1cfe68fed1f6&fccid=f8b265243da9f9d7&vjs=3,NA,NA,NA,"Great opportunity for an experienced Data Analyst to make a meaningful impact in a Royal Commission. The findings and recommendations of this report will create a lasting impact on the lives of Australians and will be highly progressive in achieving social justice. This is an Identified position and we would love to hear from Aboriginal/ Torres Strait Islanders or candidates who have strong experience working with First Nations’ people.

The role:

Provide timely, rigorous and accurate analysis of data, including large unit record datasets, in a form that is easily and quickly understood by its target audience
Build partnerships and collaborate with policy and legal teams across the Commission, to translate quantitative and qualitative data into a format and narrative that supports evidence-based policy
Report on publicly available data and data obtained via notice
In consultation with policy and legal teams, develop data-related content for hearings, issues papers, other external Commission documents and the final report
Demonstrate agility and resilience in response to changing demands. a high workload and tight timeframes
Contribute personal expertise to projects across the Commission – for example, expertise may include in the areas of aged care delivery, policy developed, legal, economics, data, health, management, workforce and medical
Undertake data and metadata acquisition, security, governance, curation, access, dissemination and interpretation
Duties:

Significant experience in data management and analysis to support business functions and policy outcomes.
Previous experience working with data/statistical software such as SAS and Excel to analyse large administrative and survey datasets.
Strong strategic thinking and communication skills
The ability to uphold and model the APS Values, Code of Conduct, Employment Principles and AGD Performance Expectations.

Please note this role is with a Federal Government client and applicants require Australian Citizenship.

To register your interest, please submit your CV in MS Word format by hitting APPLY NOW or call Nicole on 0400 666 053 with any queries.


DFP welcomes applications from Aboriginal and Torres Strait Islander people, people with diverse cultural and linguistic backgrounds and people with disability. In addition, DFP will provide reasonable adjustments for individuals with disability throughout the recruitment process. If you identify as a person with disability and require adjustments to the application, recruitment, selection and/or assessment process, please advise via adjustments@dfp.com.au or 1300 337 000 and indicate your preferred method of communication (email, phone, text) so we can keep in touch and meet your accessibility needs.
JO-2108-477122"
360,Data and Reporting Analyst,Sustainability Consulting,Sydney NSW,2021-08-13,https://au.indeed.com/rc/clk?jk=eb2c9eab1a8ba5ad&fccid=33cc1e317d873e54&vjs=3,NA,NA,NA,"Join an award-winning transport and tourism company
Transit Systems is looking for a Business Intelligence Analyst with strong analytical, attention to detail, and problem-solving skills with a robust financial background.
Looking for an exciting new work environment?
We encourage you to apply!
About Us
Transit Systems is Australia's largest private operator of metropolitan public bus services, completing more than 285 million customer journeys per year. Transit Systems has built a reputation for its ability to collaborate with Government and improve public transport solutions for customers.
Transit Systems is a subsidiary of Sea Link Travel Group, Australia's largest tourism and marine transport company. Carrying more than 285 million passengers a year in different locations around the world, our Group has over 8,840 employees operating more than 3,500 buses and 114 ferries in New South Wales, Victoria, Queensland, South Australia, Tasmania, the Northern Territory, Western Australia, London and Singapore.
For more information about Transit Systems, please visit our website. http://www.transitsystems.com.au
About the Role
Reporting to the General Manager Fleet, Innovation & Business Intelligence, you will be responsible for driving business improvement and enabling key decision makers by developing, maintaining & presenting accurate financial business intelligence models and reports to both internal & external stakeholders.
You will also be required to work collaboratively with our Business Development team in preparing bids, financial reviews and other due diligence for new business opportunities.
About You
The successful candidate will have the following skills and experience:
A strong understanding of financial modelling that enables senior executives to make data-based decisions.
Strong analytical, problem-solving skills, and a willingness to work with others to find solutions that deliver improved business outcomes.
High-level reporting and presentation skills and meticulous attention to detail.
Sound knowledge of corporate finance and financial reporting.
Experience in preparing financial models for tender bids.
Ability to work effectively to deadlines and support others to meet tight deadlines.
Track record working in small, fast paced project teams.
Performing cost-benefit analysis on BAU and other projects aimed to optimise the performance of the organisation
Collaborating with management and co-workers to drive improvements
Assessing the efficacy of adopted strategies
Consulting with relevant stakeholders and management to map strategic goals and pathways to ensure success
Conducting interactive presentations and preparing reports for effective communication of data and intelligence to a diverse audience
Qualifications
You will hold a relevant tertiary qualification in finance, business, data science, or equivalent.
Minimum 3 years’ experience in a similar role with tertiary qualifications in a relevant discipline
Advanced Tableau, PowerBI skills or a similar business intelligence tool
Intermediate SQL skills including SQL Server Reporting Services
Advanced Excel skills
CPA/CA/CFA qualification will be advantageous
Experience in the Bus Industry will also be advantageous
To be considered, you must be entitled to work in Australia and be prepared to undertake pre-employment checks including a criminal history check and medical assessment.
We are requesting your resume and a cover letter explaining why you are the best person for this position.
Please fill in as much information as you can in track record section of the application and pay close attention to the questions.
Applications close on 3 September 2021
SeaLink Travel Group is committed to achieving a diverse workforce and encourage applications from Aboriginal and Torres Strait Islander people."
361,Data Analyst - Geospacial,Talenza,Sydney NSW,2021-08-13,https://au.indeed.com/rc/clk?jk=4d683b3338d2b57f&fccid=32d5da7da7e04f4a&vjs=3,NA,NA,NA,"Who we are: Fueled by a fundamental belief that having access to financial services creates opportunity, PayPal (NASDAQ: PYPL) is committed to democratizing financial services and empowering people and businesses to join and thrive in the global economy. Our open digital payments platform gives PayPal’s 392 million active account holders the confidence to connect and transact in new and powerful ways, whether they are online, on a mobile device, in an app, or in person. Through a combination of technological innovation and strategic partnerships, PayPal creates better ways to manage and move money, and offers choice and flexibility when sending payments, paying or getting paid. Available in more than 200 markets around the world, the PayPal platform, including Braintree, Venmo and Xoom enables consumers and merchants to receive money in more than 100 currencies, withdraw funds in 56 currencies and hold balances in their PayPal accounts in 25 currencies.
Job Description Summary: Delivering on the regulatory requirements for PayPal Australia Pty Ltd, this position is responsible for supporting and providing analytics across the second line oversight of the Risk and Compliance Management Program in Australia, driving a data-driven approach that meets both the PayPal global framework and all local regulatory requirements.
Job Description:
Job Responsibilities:
Supporting business partners in the development of controls for reviewing new products and features and other business initiatives.
Assist in conducting assessments of applicability and impact of new and/or changes to Austalian regulations and regulatory guidance.
Support the business in the implementation of regulatory change management initiatives.
Provide support for local regulatory interactions, examinations and adhoc requests.
Assist in execution of risk assessments and provide effective challenge to the first line of defence.
Provide ongoing support of issue management and remediation efforts.
Assist with the development of policies, procedures and/or guidelines.
Assist with the preparation of periodic reports summarizing the business units’ risk and control environment for senior management, committee and Board meetings.
Collaborate with cross-functional teams; strive to deliver exceptional and responsive service by providing risk and compliance management expertise in a clear, solution oriented and customer-focused manner.
Assist with the support maintenance of risks in line with risk taxonomy, framework and assessment process.
Assist with the analysis of prioritization of risk mitigation.
Escalate timely and actionable information to key stakeholders.
Qualifications/ Education/Experience/Skills:
Strong knowledge of global financial institutions, money service business, and/or banking compliance, including significant knowledge of anti-money laundering, data protection, anti-corruption/Foreign Corrupt Practices Act, and consumer protection regulations.
5+ years of experience in a large organization including demonstrated experience in building risk and compliance frameworks.
Experience with regulators and the regulatory exam process, ideally for non-bank financial institutionss.
Law degree preferred.
Ability to navigate across multiple geographies, including global shared services functions that reside outside Singapore.
Ability to communicate complex matters in a simple and clear manner.
Has a keen eye for detail and can provide insights through analytics of data.
Ability to take ownership of outcomes and the ability to work with business unit teams to confront issues and drive performance.
Strong problem solving and operational process skills and attention to detail.
Excellent ability to analyze regulatory risks in complex business processes, and recommend controls to mitigate those risks.
Excellent presentation skills with the ability to successfully work multiple issues at one time.
High energy and creativity, an entrepreneurial spirit and the desire to work in a growing and changing environment.
Ability to work within a matrixed environment, and cross functionally with operations and technology functions.
Ability to operate with strong integrity with the ability to handle projects of a sensitive and confidential nature.
Strong computer knowledge; excellent MS Word, Excel, Visio, and PowerPoint skills.
Behaviours:
Partnership – organisational awareness, engages widely with peers and seniors across PayPal.
Innovate – leads effectively in a dynamic, fast-changing environment; challenges convention.
Deliver Stand out Results – develops decisive strategies that deliver tangible results.
Execution – focuses the business area on strategic priorities; operates clear, simple systems.
Enable and Grow Talent – builds capability and a succession pipeline.
Leadership – contributes to the business leadership agenda; sets business area vision.
What we offer?
Be a part of a dynamic entrepreneurial team shaping the payments landscape in APAC.
Concrete experience with strategic thinking and on-the-ground drive and execution.
Future career opportunities with international exposure via PayPal’s network of global locations.
A supportive environment that allows our employees to thrive and learn.
Interested?
From the moment that you join our team we aspire to make your employment experience an outstanding and engaging one. We are passionate and proud of our company. It is this vigor and attitude that helps us execute well, every day. If you are enthusiastic and thrive in a collaborative and friendly environment then we invite you to learn more, explore opportunities, and discover a place for you.
We're a purpose-driven company whose beliefs are the foundation for how we conduct business every day. We hold ourselves to our One Team Behaviors which demand that we hold the highest ethical standards, to empower an open and diverse workplace, and strive to treat everyone who is touched by our business with dignity and respect. Our employees challenge the status quo, ask questions, and find solutions. We want to break down barriers to financial empowerment. Join us as we change the way the world defines financial freedom.
PayPal provides equal employment opportunity (EEO) to all persons regardless of age, color, national origin, citizenship status, physical or mental disability, race, religion, creed, gender, sex, pregnancy, sexual orientation, gender identity and/or expression, genetic information, marital status, status with regard to public assistance, veteran status, or any other characteristic protected by federal, state or local law. In addition, PayPal will provide reasonable accommodations for qualified individuals with disabilities."
362,Data Analyst,Future PLC,Sydney NSW,2021-08-13,https://au.indeed.com/rc/clk?jk=68b063cfef1fdc3a&fccid=7c74f410c477dde3&vjs=3,NA,NA,NA,"North Parramatta location
Newly created permanent full time role starting immediately
$100,795 Pkg ($85,814.89 Base + Super + NFP Packaging)
North Parramatta Location
Full time permanent newly created role starting ASAP
$100,795 Pkg ($85,814.89 Base + Super + NFP Packaging)
Bring your Power BI skills strong analytical skills to the rewarding disability industry and make a difference.
Join our small, dedicated and supportive BI team who build, implement and support BI solutions that help measure performance and inform decisions.
On a day to day basis you will be responsible for;
Creating reports using SSRS and Power BI
Managing and ensuring integrity of data-warehouse
Designing and creating Tabular Cubes
Our next team member will be a curious, driven and skilled BI developer who is interested in joining a like-minded team to generate a range of data solutions. Skills wise;
Advanced Data Warehousing and Power BI skills,
Experience with SQL Server, T-SQL, Stores Procedures, BI Stack,
Skills creating reports using Visual Studio / SQL Server Data Tools,
Skills with Microsoft Power BI and DAX,
Advanced Data Visualisation Techniques.
On offer is the opportunity to join and contribute to the growth and success of one of the largest and most established disability providers in NSW and the ACT. We have over 110 accommodation sites and are proud to have provided service to over 13,500 valued NDIS participants last year.
As an employer we are proud to offer a family friendly workplace, not for profit salary packaging which can increase your take home pay and a new reward and recognition program that entitles you to discounts with a range of retailers, dining, entertainment and life-style brands.
To apply for this reply, please provide an updated Resume along with a brief covering letter giving an overview of your most relevant skills and experience.
Diversity and Inclusion Statement
Northcott actively promotes diversity and inclusion in our recruitment process and throughout your employment. We welcome applications from Aboriginal and Torres Strait Islander peoples, people from culturally and linguistically diverse backgrounds, people who identify as LGBTIQ+, people with a lived experience of disability and carers.


Reasonable workplace adjustments are available. Applicants should feel free to discuss their needs with their Recruitment Consultant and can email recruitment@northcott.com.au at any time to start this process."
363,Inventory Integrity Analyst,Stryker South Pacific,St Leonards NSW,2021-08-13,https://au.indeed.com/company/Stryker-South-Pacific/jobs/Inventory-Integrity-Analyst-50b81f38d193cfc9?fccid=77e3ecf30b3370be&vjs=3,NA,NA,NA,"About the Role


We're looking for an enthusiastic self-starter to join our team to provide media analysis and research reports to our clients and internal teams.


As a Media Research Analyst, you'll be responsible for compiling daily media coverage reports and for other research tasks as required. The internal title will be As Needed Research Analyst.


You'll be joining a leading Strategic Communications team working with high-profile clients from many different industries. We provide our clients with a suite of services, including financial communications, corporate reputation, transaction communications, and public affairs in all the major markets around the world.


We've advised Boards and governing councils of industry representatives and not for profit organisations on strategies to strengthen and improve their communications capabilities and have acted as trusted advisors to high profile business and community leaders at critical times in their careers.


What You'll Do


Responsibilities include, but are not limited to, the following:

Media monitoring and identifying trends in the media
Creating and curating media lists
Conducting research and creating report papers
Demonstrates a high level of integrity and asks the necessary questions to manage firm and client data responsibly.
Understands FTI's values, Code of Ethics and the Strategic Communications Rules of Practice and demonstrates a strong commitment to applying these concepts in daily interactions with colleagues and clients. (Additional information about FTI's values, Code of Ethics and the Strategic Communications Rules of Practice can be accessed here .)


Qualifications & Experience


This is a casual position - approximately three hours each weekday, with an early start - and may suit a final year University student or someone looking for flexibility in their career.


We want to hear from candidates who are motivated to learn and are not afraid to ask questions. To be successful, you'll need:


A strong interest in news and current affairs
The ability to work in a fast-paced environment to tight deadlines
An eye for detail, backed by solid research and analytical skills
Efficient communication skills, verbally or in writing
A strong work ethic and an ability to be a self-starter

Our Benefits


Apart from the well-structured career path and collaborative team environment, our employees enjoy a variety of perks and benefits. Our benefits include, but are not limited to:

Attractive remuneration
Medical insurance program (corporate membership) for individual and dependent(s)
Employee Assistance Program (""EAP"") - free to all employees and their immediate families


About FTI Consulting


What makes us unique? With more than 6,250 employees located in offices in every corner of the globe, we are the firm our clients call when their most important issues are at stake. Regardless of what level you are, you will have the opportunity to work alongside and learn from top experts in your field on high-profile engagements that impact history. Our culture is collaborative, and we value diversity, recognition, development and making a difference in our communities.


FTI Consulting is publicly traded on the New York Stock Exchange and has been recognised as a Best Firm to Work For by C onsulting magazine and one of America's Best Management Consulting Firms by Forbes . For more information, visit www.fticonsulting.com .


FTI Consulting is an equal opportunity employer and does not discriminate on the basis of race, colour, national origin, ancestry, citizenship status, protected veteran status, religion, physical or mental disability, marital status, sex, sexual orientation, gender identity or expression, age, or any other basis protected by law, ordinance, or regulation.


#LI-MŚ1"
364,IT Business Systems Analyst,Partners in Performance Services Pty Ltd,Sydney NSW,2021-08-13,https://au.indeed.com/company/Partners-in-Performance-Services-Pty-Ltd/jobs/IT-Business-System-Analyst-885cc09542697383?fccid=448a2bf4d0950d64&vjs=3,NA,NA,NA,"Unit Pricing Analyst


Great team environment
Invaluable on the job learning supported by skilled professionals
Opportunity to lead initiatives


About the Division


The Unit Pricing Team resides in the Investment Control function and plays a strategic role in enabling the execution of product, investment and client initiatives on behalf of the NM Super - Super Directions Fund. The team is a key control function and enabler for the Product and Investment Divisions and has responsibility across the breadth of investment operations activities including Unit Pricing, Transition Management, Vendor Management and Governance and Oversight.


About the Role


Reporting to the Unit Pricing Manager, the purpose of this role is to provide support to the end to end investment management process including unit pricing and leading organisational initiatives involving Investment Control.


This will entail performing a series of checks on the unit prices, which are calculated by BNP. The role also provides a key support function for projects and transitions within AMP by providing technical subject matter expertise on investment management processes. In addition, the role will incorporate a focus on key enterprise projects and transitions, continuous improvement initiatives, exploring and implementing efficiency gains and enhancing the member experience.


The successful candidate will need to demonstrate an aptitude for clear, logical thinking and excellent numerical, reconciliation and analytical skills. They will have strong technical unit pricing expertise and have the ability to build and maintain relationships with key stakeholders.


More specifically your responsibilities will be:

Reviewing the accuracy of unit prices provided by BNP
Verifying reasonableness of product cash flows processed by AMP each day
Understanding of tax, fees, spreads, benchmarks and other standing data that could potentially impact unit prices
Data interpretation and analysis
Reporting and analysis for other functions within AMP on a timely basis
Process and control design/improvement and implementation
Providing technical unit pricing expertise to support AMP projects and transitions


What we look for in you:

Degree - Accounting/ Commerce/ Finance
Financial Services industry experience (ideally 7+ years)
Superannuation fund or Investment Management operations end-to-end experience (ideally 7+ years)
Custodian experience (either working at or with a back office outsource provider)
Advanced Excel


To be successful in this role you will need to demonstrate an aptitude for clear, logical thinking and excellent numerical, reconciliation and analytical skills. You will be an excellent communicator with the ability to build and maintain relationships with key stakeholders. You will have strong technical unit pricing expertise and will be proactive and enjoy leading and delivering initiatives that add value to the business.


You will be a team player and take pride in the quality of your work and are able to deliver within tight timeframes and with competing priorities.


Wellbeing & Benefits

As a company that values wellbeing, we offer a range of great benefits to support you financially, professionally and personally. These include access to a wide range of flexible working options including the ability to purchase extra leave, retail discounts, onsite wellbeing centre including a gym (Sydney Office), Employee Assistance Program, competitive home loan rates, leading superannuation contribution, discounted financial advice and personal insurance.


Inclusion & Diversity

AMP recognises individual differences and welcomes people from a variety of life and work experiences. The diversity of our people is core to our ability to innovate, grow and to fulfil our collective aspiration of helping people to own their tomorrow. A natural curiosity, a respect for differences and a growth mindset are valued at AMP.


Message to recruitment agencies and search firms

AMP does not accept unsolicited resumes from recruitment agencies and search firms. Please do not email or send unsolicited resumes to any AMP employee, location or address. AMP is not responsible for any fees related to unsolicited resumes."
366,CRM Junior Data Analyst,GenesisCare,Sydney NSW,2021-08-19,https://au.indeed.com/rc/clk?jk=873920b8782c936c&fccid=95ae8a42131cbb7b&vjs=3,NA,NA,NA,"At GenesisCare we want to hear from people who are as passionate as we are about innovation and working together to drive better life outcomes for patients around the world.
Do your life’s best work!
As the CRM Junior Data Analyst, you will join our global project team to help deliver high quality data into our Salesforce Platform. In this role, you will work closely with our CRM Business Analyst to analyse, cleanse, and improve data flowing into the CRM. This will be a 3 months full time or part time contract role with the view to be extended.
Over the course of this role, you will get exposure to Salesforce Health Cloud and begin and grow your knowledge of Salesforce and it’s reporting capabilities. We are looking for an energetic, self-motivated and proactive individual who thrives working in a fast paced, dynamic organisation and build strong positive relationships across stakeholder groups.
What you’ll do:
Manage data including creation, updating and deletion of records in CRM
Assist in designing and carrying out of data cleansing initiatives to drive alignment to our data principles and standards
Undertake data verification and processing tasks
Collaborate with the Referrer Engagement and Marketing teams to understand their data requirements to drive performance and analyse accessible data
Build meaningful reports in Salesforce to support business operations and decision making
Build and maintain strong relationships with internal key stakeholders, working to resolve data issues and queries in a timely manner
Identify and highlight areas for opportunities and data improvements
Produce key process and system documentation
Assist in the development of training documentation
Who you are:
Bachelor’s degree in IT or relevant industry
Highly proficient with Microsoft Excel
Ability to manage with a large volume of data set
Critical and strategic thinking skills
Exposure to CRM Platforms (Salesforce beneficial)
Ability to work fast moving agile teams and able to prioritize competing requests
Excellent communication, attention to detail and organisation skills
What’s in it for you:
To be part of the exciting digital transformation journey in healthcare and make a difference in our patients’ clinical and emotional needs
Own your career development with dynamic opportunities
Learn everyday in a rapidly growing global healthcare company
To collaborate with a wide range of stakeholders in cross functional delivery squads
Work/life balance with full time or part time ( option
Who we are:
We are 5500+ highly trained healthcare professionals and support staff across Australia, the U.K., Spain, China and the United States, designing innovative treatments and care for people with cancer, heart and sleep disease.
Global care
Across the world, we have more than 440+ centres to help us bring the right care to our patients. For radiation therapy, that includes 14 centres in the UK, 21 in Spain, 36 in Australia and 300 in the U.S. We also offer cardiology and sleep services at more than 80 locations across Australia. Every year our team sees more than 400,000 people globally.
People centricity is at the heart of what we do—whether that person is a patient, a referring doctor, a partner or someone in our team. We aim to build culture of ‘care’ that is patient focused and performance driven. Our people promise is “do your life’s best work, by always growing, having a profound human impact and making great things happen together.” If you’d like to make a difference, join us at GenesisCare.
GenesisCare is an Equal Opportunity Employer."
367,Data Quality Analyst,Department of Customer Service,Sydney NSW•Temporarily Remote,2021-08-19,https://au.indeed.com/rc/clk?jk=10d1461e1db412f0&fccid=338cac575e6a20fd&vjs=3,NA,NA,NA,"Deliver on our Premiers priority for digital transformation and be part of a high-profile digital program


Ongoing full-time role - Clerk Grade 7/8
Salary package up to $121070/annum
Sydney – CBD location ( remote working across NSW)
The Department of Customer Service (DCS) is a service provider and regulator, focusing on delivering first-class customer service, digital transformation, and regulatory reform to create better outcomes for the people of NSW.

DCS has proudly introduced many innovations in service delivery and is continuing to adopt contemporary tools, techniques, and systems to improve customer outcomes and operational efficiency.
DCS is currently undertaking an ambitious digital transformation of government services, underpinned by the Digital Government Strategy.
We support flexible working practices with staff working remotely during this time.
About the Project:
The Licensing Program is key to DCS’ vision to be the world’s most customer centric government. It is our aim to engage through delivering smarter, user orientated digital solutions, reducing red tape, enhancing business productivity and protecting NSW communities.
The Licensing Program delivered by the NSW Department of Customer Service (DCS) is one of eight Lighthouse Programs, with a vision “To be the world’s easiest regulator to engage with through delivering smarter, customer centric digital solutions, reducing red tape, enhancing business productivity and protecting NSW communities.” To achieve that, about 130 existing licence ‘schemes’ will be digitised. This will be achieved by moving away the existing Siebel system into a new state of art licensing platform “Amanda”. As part of this transition all license information will be migrated from the existing Siebel system into the new Amanda system in a phased and agile delivery approach.

The existing Siebel system is a on on-prem solution, with and underlying database in MS SQL Server. Due to the complexity of the data and the scope of the project, additional source systems with varying source types are likely required to be included as part of the data migration execution. The target system Amanda is deployed on Microsoft Azure cloud with its underlying database as MS SQL Server.
DCS is looking for a Data Quality Analyst to join the recently established data migration team and be part of the exciting and challenging journey ahead.
Responsibilities:
Engage with Business users, application development team, and current systems teams in defining data quality requirements.
Understand the source and target systems from data quality requirements perspective and Identify the data quality rules.
Develop the data quality profiling code/scripts using SQL’s, stored procedures, Data Quality Services (DQS), Talend DQ.
Execute the DQ scripts to identify and analyse data issues
Create Data quality assessment reports and dashboards.Drive data working group meetings to prioritize and remediate data quality issues.
Devise and implement data enrichment and remediation solutions.
Develop and execute data quality scripts as a readiness check for trial migrations, dress rehearsal and production migration to pre-empt issues during migration.
Develop and implement data reconciliation.
Providing ad-hoc support to ensure that best practice is followed.
Measuring and reporting to management on the progress of data quality improvement.
Developing good relationships with users across the product teams and interacting with them to resolve any data quality issues.
Requirements:
Ability to review, analyse and manage large volumes of data.
Expert knowledge in writing SQL code and queries is required.
Expert knowledge in Microsoft Office with advanced knowledge of Excel is required.
Expert knowledge in tools like DQS, Talend DQ is preferred.
Should be able to generate graphs and produce presentations of professional standards.
Outstanding attention to detail and a meticulous approach to work.
Experience in data quality in data migration projects is preferred
Knowledge of Siebel would be beneficial but not essential.
Experience in regulatory licensing domain would be considered an advantage.
Ability to be flexible and adaptable to changing priorities.
Excellent verbal and written communication skills.
Salary Grade 7/8, with the base salary for this role starting at $99,431.00 base plus superannuation
Closing Date: Thursday 2nd SEP 2021 [09:59am]
Working with Department of Customer Service
Our Commitment to Diversity & Flexibility
We are committed to diversity, inclusion, and new ways of working

The Department of Customer Service serves all the people of NSW and we want to reflect that diversity in our people. We welcome and encourage applications from people with disability, Aboriginal and Torres Strait Islander peoples, culturally and linguistically diverse groups, the LGBTIQ+ community, veterans, carers, refugees, people in regional NSW and people of all ages. We strive to be an inclusive workplace where all our people can bring their authentic selves to work without judgement.

We understand that there are different ways of getting the job done, and offer flexible working arrangements where and when possible.

If you do require an adjustment during the recruitment process, please notify us on your application form."
368,Data Analyst,oOh!,North Sydney NSW,2021-08-19,https://au.indeed.com/rc/clk?jk=82daef2e6b5b5886&fccid=e1d92f3eaad6a725&vjs=3,NA,NA,NA,"Discover an organisation united by passion, respect, and imagination where you'll find rewarding opportunities, diverse experiences and an amazing culture. At oOh! we’re proud collaborators, which means you'll have the opportunity to work with talented and dedicated colleagues while developing and expanding your career.
Due to continued business growth and transformation we are looking for an experienced Data Analyst to provide critical business insight across data analytics in order for Sales, Creative and Client Service teams to provide effective business solutions and offerings to a broad range of key clients
Here's what you'll do...
Be responsible for performing data analysis, collating information from various sources, checking and then communicating results to our suppliers and internal stakeholders
Demonstrate the ability to solve business problems with data and show strong competency in clear data visualisation and reporting
Be an expert in analysing trends, building reports and understanding segmentation and marketing analytics
Be able to communicate and coordinate with suppliers and internal teams effectively
Be proactive in troubleshooting problems and source effective outcomes whilst making relevant stakeholders aware of these challenges & issues where necessary
Respond to numerous requests around data from our Product and Sales teams
Report on the status of work streams
Be competent and keep on top of general administrative duties
Be a thought leader and drive innovative approaches to solve business problems for our advertiser clients
This is what you’ll look like…
At least 2 years’ experience as a Data Analyst
Experienced in using SQL for data management such as extracting, manipulating and merging large volumes of data from a variety of sources
Experienced in analysing data using Python or R to generate insights and communicating insights to business users
Experience with BI reporting tools such as Power BI, Tableau etc.
Prior experience working within an agile & fast paced workplace
Provide analytical support across marketing campaign execution & optimisation, customer insights analysis, data visualization / dashboards, sales reporting & insights
Strong Excel skills and abilities
Knowledge and basic understanding of AWS
Excellent communication skills both verbal and written
An active collaborator who can communicate ideas, participate in brainstorming sessions and take ownership of expletory and investigative operations
Be effective at working autonomously as well as part of a team
Experience presenting data driven insights in an effective and impactful manner
Strong analytical and critical thinking mindset
Be solutions focused with the knowledge of when and how to ask the right questions in order to source valuable data insights and tailor projects for optimal outcomes
Experience from an agency environment highly beneficial
Working as part of a team you will have the opportunity to work with the best in the industry that will provide you with a varied and flexible work environment, robust infrastructure and practices and ongoing training and development.
Rewards, Tools and Benefits
Our benefits are designed to support the wide range of goals, needs and lifestyles of our employees, as well as the people that matter the most in their lives.
On offer for the successful candidate along with a host of other employee benefits is:
Award winning EVP
Competitive base salary
Provision of tools of trade
Full training and support to ensure ongoing success
Flexible working options
Parental and family care benefits
Application Instructions:
If you’re curious, brave, and ready to leap into a career like no other, we’re ready to open our doors to you. Apply now.
oOh! actively seeks to include and value the unique talents, perspectives, experiences, and contributions of all people. We encourage applications from people of all ages, nationalities, abilities, religions, genders, sexualities and cultural identities.`
If this isn’t the right role for you, we’d also love for you to be part of our Talent Community so you can be the first in line to be considered when a new opportunity comes up."
369,SUPPLY CHAIN ANALYST,Ampol,Sydney Central Business District NSW•Remote,2021-08-19,https://au.indeed.com/rc/clk?jk=4a68c506671e696a&fccid=35b3c7dd7b89cad5&vjs=3,NA,NA,NA,"Leverage your analytical and commercial skills to support a range of key strategic projects
Work in a high performing team as an expert in Ampol supply chains
Flexible workplace options, new office in Alexandria (Sept 2021)

About the role:
We currently have an opening for a Supply Chain Analyst, who will help identify and analyse improvement opportunities across the Fuels and Infrastructure business.
This is a highly visible role within the Fuels Pricing and Optimisation team and supports a range of supply chain projects such as: infrastructure investments, analysis of shipping import capabilities, terminal and tankage optimisation, analysis of costs and capabilities to support sales tenders, and/or other strategic projects.

Key objectives:
Engaging broadly with stakeholders across the F&I Business to identify and/or assess opportunities for analysis to support business decision making
Framing and conducting key analysis to answer critical questions, test the impact of proposed initiatives, and understand key scenarios or risks
Building and leveraging expertise in Ampol supply chains, including an understanding of operational factors, business processes, and competitors’ capabilities
Thinking commercially across the supply chain to identify the best financial outcomes for the total business
Engaging with our data science team and/or data experts to identify new ways of solving problems through data analytics
Communicating and engaging with different audiences and experts regarding complex analytical projects
Demonstrating your ability to build relationships, influence decisions, and drive strong business outcomes

About you:
Tertiary qualification in Engineering, Business, Finance or a related discipline, supported by direct exposure within bulk commodities, import supply chains, and/or fuels. Applicants with indirect but relevant experience through consulting will also be considered.
Your developed knowledge (4yrs+) includes a strong foundation in business problem solving, an understanding of business processes and core analytical skills.
Benefits available:
Flexible work options, including working from home arrangements
Career development opportunities
BabyCare Package (including a BabyCare bonus)
Paid Parental Leave
Employee Assistance Program
Employee Share Scheme
Staff AmpolCard fuel discount

We’re an equal opportunity workplace. We embrace diversity and inclusion and celebrate what makes us unique. We’ll take you further with freedom and flexibility to be you.

Want to take your career to the next level? Apply today.
Applications will be reviewed w/c 30 August 2021. Thank you to our agency partners, we are not accepting prospective CVs at this time."
