Job Title,Company Name,Location,Date Scraped,Job URL,Job Industry,Job Type,Job Seniority,Job Description
40,"Software Developer, Backend Services",SMART Technologies,"Community of Madrid, Spain",2021-08-05,https://es.linkedin.com/jobs/view/software-developer-backend-services-at-smart-technologies-2668321190?refId=9u4x1YI85WpRDt%2BgM1et%2Fw%3D%3D&trackingId=pdzMwr7vZYAcbzJ6kadY8Q%3D%3D&position=17&pageNum=1&trk=public_jobs_jserp-result_search-card,Education Management and Information Technology and Services,"Employment type
Full-time",Associate,"SMART is helping educators and businesses succeed all over the world. Our Technology empowers teachers, students, and teams to learn and collaborate in innovative ways, inspiring breakthroughs - from improved learning outcomes to moving businesses forward.  Work at SMART Technologies, and you can be part of a team that creates and markets leading-edge hardware and software tools sold around the world. You can join the many skilled professionals who make SMART part of three million classrooms worldwide."
41,"Software Engineer, Tools and Services",Unity Technologies,"Valladolid, Castilla and Leon, Spain",2021-08-05,https://es.linkedin.com/jobs/view/software-engineer-tools-and-services-at-unity-technologies-2667696476?refId=9u4x1YI85WpRDt%2BgM1et%2Fw%3D%3D&trackingId=%2FCpnY8iNjxTAOFKioivXgA%3D%3D&position=18&pageNum=1&trk=public_jobs_jserp-result_search-card,"Information Technology and Services, Computer Software, and Internet","Employment type
Full-time",Mid-Senior level,"Unity develops awesome tools for real time 3D content creators.  We are looking for a Software Engineer for the Plastic SCM Desktop team, inside the Unity Teams Tools and Services group. You will join a team passionate about creating the next-generation user experiences for version control, review, diff and merge for real-time 3D.  This means crafting outstanding tools for the wide variety of roles involved in creating 3D content that ranges from programmers, artists and producers in games, to film makers, engineers, architects and beyond.  You will contribute to GUIs, command line, merge, diff and review tools of Plastic SCM and this includes awesome challenges across all the major operating systems. You’ll be really designing the future of version control with an incredible impact on how developers like you work. We believe there are fewer things more exciting than this.  This is a full time position, no travel required, and it can be remote!             Unity (NYSE: U) is the world’s leading platform for creating and operating real-time 3D (RT3D) content. Creators, ranging from game developers to artists, architects, automotive designers, filmmakers, and others, use Unity to make their imaginations come to life. Unity’s platform provides a comprehensive set of software solutions to create, run and monetize interactive, real-time 2D and 3D content for mobile phones, tablets, PCs, consoles, and augmented and virtual reality devices.  The company’s 1,800+ person research and development team keeps Unity at the forefront of development by working alongside partners to ensure optimized support for the latest releases and platforms. Apps developed by Unity creators were downloaded more than five billion times per month in 2020. For more information, please visit www.unity.com."
42,"Senior Analyst, DnA- Spain Remote",Vistaprint,"Barcelona, Catalonia, Spain",2021-08-05,https://es.linkedin.com/jobs/view/senior-analyst-dna-spain-remote-at-vistaprint-2577012453?refId=9u4x1YI85WpRDt%2BgM1et%2Fw%3D%3D&trackingId=iE7ucy3v3gypwzmoFpFb2w%3D%3D&position=19&pageNum=1&trk=public_jobs_jserp-result_search-card,"Internet, Marketing and Advertising, and Mechanical or Industrial Engineering","Employment type
Full-time",Associate,"Who We Are  Vistaprint’s Data and Analytics (DnA) organization is working to make our company one of the world’s most well-known and successful data-driven companies. The cross-functional team includes product owners, analysts, technologists, data engineers and more – all passionate about providing Vistaprint with information and tools we can use to deliver jaw-dropping customer value. DnA team members are empowered to learn new skills, communicate openly and be active problem-solvers.          Being at Vistaprint means that you don’t see work as just a building, a desk or a manufacturing floor. You see it as a chance to take a step forward in your career journey – and your life. We strive to give you everything you need to learn, grow, and succeed. Through innovation, collaboration, and perpetual exposure to what’s next, we’re always pushing boundaries and broadening our horizons. We embrace the chance to operate outside of our comfort zone to discover what we’re capable of. Some might call that a challenge; we just call it another great day at work.  Vistaprint has received numerous recognitions including a perfect score of 100 on the Human Rights Campaign Foundation’s 2021 Corporate Equality Index (CEI) naming us a Best Places to Work for LGBTQ Equality. We also earned a place as one of the best remote-first workplaces in the U.S. and on the Boston Best Places to Work list from Built In. In addition, Vistaprint’s CEO, Robert Keane, was recently honored with Comparably’s Best CEOs award, listing him among the top CEOs according to employees. Vistaprint offers numerous support systems including Employee Resource Groups like Pride, Mosaic, and Women in Technology, and special interests communities to foster awareness, respect, and inclusion within the workplace.    In 2020, Vistaprint adopted a Remote-First operating model and culture. We heard from our team members that having the freedom, autonomy and trust in each other to work from home and, the ability to operate when they are most productive, empowers everyone to be their best and most brilliant self. Vistaprint also provides collaboration spaces for team members to work physically together when it's safe to do so or believe in office working will deliver the best results. Currently we are enabled to hire remote team members in over 20 US States as well as several countries in Europe: Spain, Germany, UK, Czech Republic, the Netherlands and Switzerland.    As an e-commerce powerhouse, Vistaprint creates customer value (and delight) through accessible, cutting-edge technology. We are the marketing partner to millions of small businesses around the world. For more than 20 years, we have helped small businesses look and feel credible through high-quality marketing products and solutions that include signage, logo apparel, promotional products, face masks, flyers, postcards, business cards, websites and digital marketing. With Vistaprint, small businesses are able to create and customize their marketing with easy-to-use digital tools and design-templates, or by receiving expert graphic design support. In 2020, Vistaprint acquired 99designs to expand its design offering via a worldwide community of more than 150,000 talented designers to make it easy for designers and clients to work together to create designs they love. Vistaprint is focused on making great marketing and design accessible to every small business owner, allowing them to create a cohesive brand image for use in-store, online and on-the-go.    Vistaprint, a Cimpress company, is an Equal Employment Opportunity Employer. All qualified candidates will receive consideration for employment without regard to race, color, sex, national or ethnic origin, nationality, age, religion, citizenship, disability, medical condition, sexual orientation, gender identity, gender presentation, legal or preferred name, marital status, pregnancy, family structure, veteran status or any other basis protected by human rights laws or regulations. This list is not exhaustive and, in fact, in many cases, we strive to do more than the law requires."
43,Backend Software Engineer,Electronic Arts (EA),"Madrid, Community of Madrid, Spain",2021-08-05,https://es.linkedin.com/jobs/view/backend-software-engineer-at-electronic-arts-ea-2667676119?refId=9u4x1YI85WpRDt%2BgM1et%2Fw%3D%3D&trackingId=p7xpbzJWUdYiiW9AmF4OZg%3D%3D&position=20&pageNum=1&trk=public_jobs_jserp-result_search-card,"Computer Games, Information Technology and Services, and Computer Software","Employment type
Full-time",Not Applicable,"At EA, we thrive on outrageous thinking. It’s the fuel that inspires the best games in the world. We’re innovators and great storytellers. But it’s not just about amazing your peers, it’s about amazing yourself. Take risks. Collaborate with brilliant minds and dare to dream big. Together, we are changing the way millions play every day.    The .Net SW Engineer is accountable for developing the toolset that support the localization process to deliver videogames in up to 20 languages. She/he will be a strong and knowledgeable .NET developer (C#) that can tackle design and programming problems, translating user and business requirements into Web and Desktop applications that communicate with existing and new systems to support the organization’s business.    As a .Net SW Engineer, your primary focus will be to work within an agile development team, closely with the Product Owner and the Software Engineers to deliver and maintain the EA Localization applications portfolio. You will translate user stories into designs, development tasks and you will implement them in applications. Also, to design, maintain, implement, test and debug own code and review peers' code in order to contribute to the development of peers' projects as needed.  You will also spend time understanding the organization’s technology, not only from a localization point of view but also from game studios or other EA business areas and make the best use of it to deliver the toolset and infrastructure used to localize the game as well as extending and improving its functionality with reusability in mind. To deliver software and present its functionality to users and partners and to create user and technical documentation and train the users will be also among the responsibilities.    University Degree (BSc) in Software Engineering or equivalent academic background.  From 5 years professional experience in software development, preferably in production teams close to the customer.  Development experience using .NET framework (C#) and ASP.NET Core.  Familiar with various design and architectural patterns  Knowledge of software engineering best practices and tools, such as Continuous Integration, Version Control (Git).  Experience working with Agile methologies, (Scrum)  Strong debugging skills and fluent in reading code.  Experience with WebAPI, REST.  Relational DB design and optimization. Strong with SQL  Previous experience in working within multicultural and distributed/ remote teams will be a great plus.  Fluent in English (written and spoken).  Analytical Skills, attention to Detail, ability to work on a team.  …and, in general, the potential to sweep us off our feet!"
44,Senior Risk Analyst,Devo,"Madrid, Community of Madrid, Spain",2021-08-05,https://es.linkedin.com/jobs/view/senior-risk-analyst-at-devo-2669577781?refId=9u4x1YI85WpRDt%2BgM1et%2Fw%3D%3D&trackingId=M6BHBIGoE6kfbZWa%2BA%2FAdg%3D%3D&position=21&pageNum=1&trk=public_jobs_jserp-result_search-card,NA,NA,NA,"The Senior Technical Risk Management Lead is a position within the Devo Technology Security Governance, Risk, and Compliance team, reporting to the VP, IT GRC The role is responsible for building, executing, maintaining and sustaining, executing and maintaining Devo’s risk framework across the organization to identify, assess and mitigate any operational risk that arises from threats, inadequate or failed processes, people, technology,.systems, or external events while maintaining a balance between risk mitigation, initiative, and innovation. The role will support GRC, CISO and the broader Devo Team to deliver a consistent, best-in-class service to its global customer base across all Devo products and organizational functions.  For more info: https://jobs.jobvite.com/devo/job/ojgRffwp"
45,Software Development Engineer,Amazon,"Madrid, Community of Madrid, Spain",2021-08-05,https://es.linkedin.com/jobs/view/software-development-engineer-at-amazon-2432013203?refId=9u4x1YI85WpRDt%2BgM1et%2Fw%3D%3D&trackingId=A%2FPJYWNrw8iNIQrZudrrDw%3D%3D&position=22&pageNum=1&trk=public_jobs_jserp-result_search-card,"Computer Software, Information Technology and Services, and Internet","Employment type
Full-time",Mid-Senior level,"Description  The Kindle Reader team is looking for an inventive and technically skilled Software Development Engineer to join our diverse team at the forefront of delighting millions of readers around the world. We build the next generation reading experience for Kindle customers. Our teams work backwards from customers by understanding their needs to design and implement solutions that deliver an immersive reading experience across a wide variety of devices, genres, and formats. We are looking for full-stack Software Development Engineers who enjoy collaborating with diverse teammates and business experts to expand the capabilities of server and client software systems. Those who seek a challenge, are eager to learn, and want to make an impact on global customers should apply.    Amazon is an equal opportunities employer. We believe passionately that employing a diverse workforce is central to our success. We make recruiting decisions based on your experience and skills. We value your passion to discover, invent, simplify and build. Protecting your privacy and the security of your data is a longstanding top priority for Amazon. Please consult our Privacy Notice to know more about how we collect, use and transfer the personal data of our candidates.        - Amazon Spain Services, S.L. Job ID: A1414126"
46,Software Development Engineer - EMEA Multiple locations/teams,Amazon,"Madrid, Community of Madrid, Spain",2021-08-05,https://es.linkedin.com/jobs/view/software-development-engineer-emea-multiple-locations-teams-at-amazon-2430072609?refId=9u4x1YI85WpRDt%2BgM1et%2Fw%3D%3D&trackingId=GBBTjWXxatLjaobG5QzRRw%3D%3D&position=23&pageNum=1&trk=public_jobs_jserp-result_search-card,"Computer Software, Information Technology and Services, and Internet","Employment type
Full-time",Mid-Senior level,"Description  Join our Software Development Engineer opportunities in the Consumer Organization tech teams in EMEA in Madrid, Berlin, Luxembourg, Dublin and London. Amazon will provide relocation assistance. Come build the future with us!  The Consumer Organization, in a nut shell, is our Amazon.com website, what supports it on the back-end, and everything around the customer shopping experience and product offerings. We have a good variety of teams with back-end and full-stack roles. We will consider you for a variety of teams within Consumer. At the offer stage, you can choose the team and location that you would like to join.  As a Software Development Engineer you will contribute to all aspects of an agile software development life cycle including design, architecture, development, documentation, testing and operations. You will push your design and architecture limits by owning all aspects of solutions end-to-end, through full stack software development. Taking pride in both the technical and business contribution of your work, you will be given the chance to have a significant impact on our systems, our business and our customers. You will design and implement new features and be part of a team that is building the future of online retail.  The perks of being an Amazon employee don't stop at collaborating with great people on exciting and innovative projects. Amazon’s benefits support the needs of our diverse workforce and their family members, no matter what stage they’re at in their life or career. For more details about benefits, check here https://www.amazon.jobs/en/benefits/global       We are an equal opportunity employer and value diversity at our company. We do not discriminate on the basis of race, religion, color, national origin, gender, sexual orientation, age, marital status, veteran status, or disability status.   - Amazon Spain Services, S.L. Job ID: A1292240"
47,Power BI Analsyt Developer,MTS Globe,"Palma, Balearic Islands, Spain",2021-08-05,https://es.linkedin.com/jobs/view/power-bi-analsyt-developer-at-mts-globe-2674061668?refId=9u4x1YI85WpRDt%2BgM1et%2Fw%3D%3D&trackingId=SJxhxnJdxHsdpdXbT45KLg%3D%3D&position=24&pageNum=1&trk=public_jobs_jserp-result_search-card,"Human Resources, Leisure, Travel & Tourism, and Hospitality","Employment type
Full-time",Associate,"MTS Globe  MTS Globe is the biggest independently owned incoming company in Europe. Our network includes 65 destination offices in 19 countries in and around the Mediterranean Sea, the Atlantic Ocean, Northern Africa, the Black Sea, the Arabian Gulf and Mexico´s Caribbean Coast.  Since its foundation in 1967, MTS Globe has built up a strong market presence in 27 source markets in Europe and North America. It serves over 6,3 million customers with 31 million overnights per year in over 20.000 hotels.  250 clients have chosen MTS Globe as their preferred destination partner. They enjoy a superior degree of satisfaction because of reliable and high service levels, as well as customized solutions, advanced technological integrations, individual attention to each customer, best quality-price ratios due to large purchasing volumes and synergies based on a strong international network.  1300 employees from 45 nationalities, a strong team of local shareholder partners, combined with central experts for operational, commercial and technological support to ensure a superior value for all MTS Globe clients.  The MTS Globe vision is to continue expanding the network and create new business models in a continuously changing distribution environment. An expansion based on satisfied clients, true partnerships with customers as well as hotel suppliers, and visionary IT solutions.  Descripción de la oferta  We are looking for an enthusiastic individual who is on the search for a new challenge.  You will join a BI team within the tourism industry with a big focus on data visualization, particularly Power BI. You must thrive under pressure and enjoy working in a challenging environment.  As a Power BI Analyst Developer, you'll be responsible for:  Participate on business trips to meet the teams on the regional offices as needed.  Requisitos"
48,Senior Analyst Medical Affairs,Edwards Lifesciences,"Valencia, Valencian Community, Spain",2021-08-05,https://es.linkedin.com/jobs/view/senior-analyst-medical-affairs-at-edwards-lifesciences-2667660677?refId=9u4x1YI85WpRDt%2BgM1et%2Fw%3D%3D&trackingId=WbN5cJCH6uTftMenoJ3xDg%3D%3D&position=25&pageNum=1&trk=public_jobs_jserp-result_search-card,"Information Technology and Services, Medical Devices, and Hospital & Health Care","Employment type
Full-time",Associate,Key Responsibilities Evidence Generation: Participate in the review and assessment of new IIS (Investigator Initiated Study) proposals while ensuring compliance with applicable policies
49,Data Engineer - Remote,Dynatrace,"Barcelona, Catalonia, Spain",2021-08-05,https://es.linkedin.com/jobs/view/data-engineer-remote-at-dynatrace-2667647615?refId=m1QE8phmLJ7mhUflXQKMmA%3D%3D&trackingId=fS9ZlSK7EKRz9P37HK4DVA%3D%3D&position=1&pageNum=2&trk=public_jobs_jserp-result_search-card,"Information Technology and Services, Computer Software, and Internet","Employment type
Full-time",Entry level,"Software as a Service | Digital Experience & Transformation | Bespoke Analysis | Big Data | Databricks | Snowflake | DataVault | User Behavior | Real User Monitoring  About Dynatrace  Dynatrace makes it easy and simple to monitor and run the most complex, hyper-scale multi-cloud systems. Dynatrace is a full stack and completely automated monitoring solution that tracks every user, every transaction, across every application.    Our Business Insights team is looking for a Data Engineer to support the analysis we perform on the millions of rows of data we receive every day. In this role, you will own the data pipelines behind our data science and data visualization projects following software engineering best practices."
50,Online Software Engineer - C++,Electronic Arts (EA),"Madrid, Community of Madrid, Spain",2021-08-05,https://es.linkedin.com/jobs/view/online-software-engineer-c%2B%2B-at-electronic-arts-ea-2602435657?refId=m1QE8phmLJ7mhUflXQKMmA%3D%3D&trackingId=M4kGwYQE3huN0amh2hQlFQ%3D%3D&position=2&pageNum=2&trk=public_jobs_jserp-result_search-card,"Computer Games, Information Technology and Services, and Computer Software","Employment type
Full-time",Not Applicable,"EA SPORTS is one of the leading sports entertainment brands in the world, with top-selling videogame franchises, award-winning innovation, fan programs and cross-platform digital experiences dedicated to growing the love of sports. EA SPORTS creates authentic, immersive, and fun experiences that invite a diverse audience of players to create, connect, compete, and self-express through industry-leading sports videogames and live services, including FIFA , Madden NFL , NHL , NBA LIVE , and EA SPORTS UFC . For more information about EA SPORTS, including news, video, blogs, forums and game apps, please visit www.easports.com .  Interested in joining our team? At EA Madrid - where passion for sports is only matched by the talent on the ground - we are looking for passionate Software Engineers, along with other disciplines, to play an integral part in developing the next installments of our Madden franchise.    To provide major online gaming components and features for our Madden franchise with a focus on code quality, extensibility and testability, and to provide support to engineers on the team. You will design next-generation game engine components used to power online gaming experiences and services.         Since we realize it takes excellent people to make outstanding games, we offer great benefits packages and a culture that are motivated by creativity and passion. You will also get a benefit package that includes medical and life insurance, pension plan, meal vouchers, stocks programs, fitness reimbursement, flex benefit program…and of course, free video games.  EA is an equal opportunity employer. All employment decisions are made without regard to race, sex, gender, gender identity or expression, sexual orientation, age, religion, disability, medical condition, pregnancy, marital status, family status, or any other characteristic protected by law. EA also makes workplace accommodations for qualified individuals with disabilities as required by applicable law."
51,Associate Data Research Analyst (German+ Italian),Morningstar,"Madrid, Community of Madrid, Spain",2021-08-05,https://es.linkedin.com/jobs/view/associate-data-research-analyst-german%2B-italian-at-morningstar-2674053282?refId=m1QE8phmLJ7mhUflXQKMmA%3D%3D&trackingId=SicxbFh0LteHa50gTf9VjA%3D%3D&position=3&pageNum=2&trk=public_jobs_jserp-result_search-card,Financial Services,"Employment type
Full-time",Internship,"Our EMEA Data Team requires an Associate Data Research Analyst to process our data across global markets. We are a team of data analysts who have effective relationships with other teams and are committed to deliver best quality data. As a Data Research Analyst in the Data Division, you will need to work closely with the global Operation and Document Team and Local Business Representatives, taking responsibility for data coverage, quality, and timeliness to the highest standards. The Operation Data Analyst will form closer links with providers related to data acquisition processes and gain expert knowledge of our database. The position will be based in our Data and Development Center EMEA and will report to the Leader of the Data Operation Team.  Job Responsibilities      302_MstarEurServSL Morningstar Europe Services, S.L. Legal Entity"
52,Data Analyst Intern (Portuguese Speaker),Morningstar,"Madrid, Community of Madrid, Spain",2021-08-05,https://es.linkedin.com/jobs/view/data-analyst-intern-portuguese-speaker-at-morningstar-2674049827?refId=m1QE8phmLJ7mhUflXQKMmA%3D%3D&trackingId=jSTaefFJ8sE8FhFjm%2FwK8w%3D%3D&position=4&pageNum=2&trk=public_jobs_jserp-result_search-card,Financial Services,"Employment type
Internship",Not Applicable,"Our EMEA Data Team requires a Data Analyst Intern to process our data across global markets. We are a team of data analysts who have effective relationships with other teams and are committed to deliver best quality data. As a Data Analyst Intern in the Data Division, you will need to work closely with the global team, taking responsibility for data coverage, quality, and timeliness to the highest standards. The position will be based in our Data and Development Center EMEA.  Job Responsibilities  Work with our Data Research Analysts on the collection and maintenance of Morningstar data, ensuring high levels of data accuracy, completeness and coverage. Assist the Data Research Analysts meet predetermined production deadlines. Work as part of our project teams who evaluate procedures, create and enhance analytical tools. Help analyze investment data points and calculations, answering questions from other members of the data team. Organize meetings and support the day to day activities of the Analyst team. Using project management methodology such as LEAN Six Sigma to track, evaluate and determine resolution approach for complex data issues. Call fund companies and 3rd party Data providers to collect data for our databases.    Currently studying or recently graduated for BA Degree ‘Proficient oral and written communication skills. Fluent in English, Portuguese and another additional European language. Solid understanding of the financial industry and passionate about investment data. Solid analytical skills with the ability to collect, organize, analyze and disseminate large amounts of data with attention to detail and accuracy. Collaborates well in a team environment, have the ability to communicate and work with team members from diverse backgrounds, in a conscientious and inclusive way. Previous experience in project management and knowledge of Microsoft Office are a plus.  E99_MstarNetworkSL Morningstar Network SL (Madrid) Legal Entity"
53,Commercial Analyst,Groupon,"Valencia, Valencian Community, Spain",2021-08-05,https://es.linkedin.com/jobs/view/commercial-analyst-at-groupon-2613186989?refId=m1QE8phmLJ7mhUflXQKMmA%3D%3D&trackingId=rELPrPJGKpGRQGo2JdAt%2Bw%3D%3D&position=5&pageNum=2&trk=public_jobs_jserp-result_search-card,Internet,"Employment type
Full-time",Not Applicable,"Groupon’s mission is to become the daily habit in local commerce and fulfill our purpose of building strong communities through thriving small businesses by connecting people to a vibrant, global marketplace for local services, experiences, and goods. In the process, we’re positively impacting the lives of millions of customers and merchants globally. Even with thousands of employees spread across multiple continents, we still maintain a culture that inspires innovation, rewards risk-taking and celebrates success. If you want to take more ownership of your career, then you're ready to be part of Groupon.  The Sales Operations team is responsible for managing projects essential to the success of the sales organization. This dynamic team is dedicated to improving overall processes, current experiences, and solving new challenges while supporting the sales teams to achieve financial and operational targets.  As the Commercial Analyst, you will be responsible for creating insights and actions for the Local business, supporting 10 countries to better enable sales and management teams to drive revenue. You will also be supporting internal and external stakeholders with the development of analytical tools and reports for better decision making. The technical and analytical tools used in this role will be Teradata SQL Assistant, Tableau and MS Excel.  We're a ""best of both worlds"" kind of company. We're big enough to have resource and scale, but small enough that a single person has a surprising amount of autonomy and can make a meaningful impact."
54,Software Engineer,FinancialForce,"Granada, Andalusia, Spain",2021-08-05,https://es.linkedin.com/jobs/view/software-engineer-at-financialforce-2566326089?refId=m1QE8phmLJ7mhUflXQKMmA%3D%3D&trackingId=4WqKgBRGuu%2FguPT%2BnRPkkA%3D%3D&position=6&pageNum=2&trk=public_jobs_jserp-result_search-card,"Computer Software, Information Technology and Services, and Internet","Employment type
Full-time",Not Applicable,"Description Software Engineer Granada, Spain  Who We Are  FinancialForce delivers the #1 professional services automation (PSA) and the only customer-centric ERP solution. We accelerate business value with comprehensive best practices and the most intelligent analytics—all on the leading business cloud platform from Salesforce.  FinancialForce knows that each individual brings something special to the team, exemplifying a diverse and inclusive work environment. We embrace your authenticity and encourage our employees to “Bring Yourself” to work every day!    As a Software Engineer in the FinancialForce development team, you will be involved in the technical design, development and test automation of all aspects of the FinancialForce product line. You will develop, enhance, maintain software and write automated tests, in accordance with the Force.com best practices as specified by Salesforce.com.    Your responsibilities will include designing, coding, test automation, debugging and performance analysis. You may get involved with customer deployments, partner product integrations and competitive benchmarking.  This position requires someone who has great interpersonal skills to work with many different departments within the company including Support, Consulting, Product Management, and Engineering. You will be developing high quality code that will be rolled out to hundreds of prospective customers. You are comfortable developing in Object Oriented languages, such as Java, .Net, or ideally, the Salesforce Apex language.  The job is office based and involves working as a member of a project team building new functionality or enhancing existing functionality in line with FinancialForce’s development program. Knowledge of scrum methodology would be an advantage as well as having developed packaged solutions sold to external customers        We are committed to equality of opportunity for all; applications from individuals are encouraged regardless of age, disability, gender, gender reassignment, sexual orientation, pregnancy and maternity, race, religion or belief and marriage and civil partnerships."
55,Software Development Engineer (role based in Luxembourg),Amazon,"Madrid, Community of Madrid, Spain",2021-08-05,https://es.linkedin.com/jobs/view/software-development-engineer-role-based-in-luxembourg-at-amazon-2431586476?refId=m1QE8phmLJ7mhUflXQKMmA%3D%3D&trackingId=AwghgFAmpxtOxGtN%2FIKILg%3D%3D&position=7&pageNum=2&trk=public_jobs_jserp-result_search-card,"Computer Software, Information Technology and Services, and Internet","Employment type
Full-time",Mid-Senior level,"Description  Please note, location of this role is in our Headquarters in Luxembourg. Amazon provides a competitive relocation package.  Have you ever ordered a product from Amazon and been amazed at how fast you receive it? Every day, Amazon engineers are relentlessly working to decrease the time between clicking and delivery for our customers. Amazon Fulfillment Technologies (AFT) powers Amazon’s global fulfillment network by designing and building the software, hardware and processes that enable our customers to get what they want, when they want it. We don’t just talk about innovating, we put innovation into action, working alongside our employees in the FCs to move billions of customer orders through our Fulfillment Centers globally. We push the bounds of robotics, computer vision, machine learning, and operations research to improve quality, engage our workforce, and delight customers. AFT is creating the future of fulfillment, and we’re looking for people with big ideas and the drive to see them at work in the real world. If you’re ready to innovate on a global scale, join us.  The AFT Luxembourg team is looking for Software Development Engineers who can join us in building technological platforms and products which would help Fulfillment Centers (FCs i.e. Amazon Warehouses) around the world to operate efficiently by providing meaningful and actionable insights into FCs operations. These platforms provide data analytics and insights into operations of FCs, help automate labor allocation and assignment decisions, and help FCs improve efficiency and take decisions which impact delivery of packages to Amazon customers.  So, your work will directly influence Amazon business and customer promise. As a member of this team, you will get the opportunity to work on highly visible, innovative projects that directly affect the customer experience. You will be involved in all the aspects of the software development cycle including scoping, design, implementation, testing, delivery, and support of your product. The position has great opportunity for growth.  We value teamwork, hustle, and good communication skills. You should be somebody who enjoys working on complex system software, have a customer centric mindset, and feel strongly about building automated systems that operate at worldwide scale with minimal human intervention. You will collaborate with other team members and stakeholders. You will have a strong sense of ownership and demonstrable record of success in delivering new features.       Amazon is an Equal Opportunity-Affirmative Action Employer – Minority / Women / Disability / Veteran / Gender Identity / Sexual Orientation.   - Amazon EU SARL (Spain Branch) Job ID: A1456573"
56,"Business Analyst, Optimization",Amazon,"Barcelona, Catalonia, Spain",2021-08-05,https://es.linkedin.com/jobs/view/business-analyst-optimization-at-amazon-2602463376?refId=m1QE8phmLJ7mhUflXQKMmA%3D%3D&trackingId=3xtyFq0eVg7Cdfcsf9Z11g%3D%3D&position=8&pageNum=2&trk=public_jobs_jserp-result_search-card,"Computer Software, Information Technology and Services, and Internet","Employment type
Full-time",Not Applicable,"Description  Central Operations refers to a new approach in Amazon Logistics to define a scalable solution to run the increasingly complex and growing last mile delivery network. Central Operations is a key strategic initiative with a vision to transform the way AMZL executes route planning, scheduling and last mile delivery. We are looking for a strong Business Analyst to join the team and drive improvement in processes and technology used within the operational team. This person will have a strong ability to excel and develop in new teams with a high degree of ambiguity. The role will provide opportunities to think big, develop original ideas, and partner with AMZL Planning, Transportation, Last Mile Tech, Operations and business expansion teams to develop a strategic approach to scale Central Operations.         Bachelor's degree in Business Administration, Finance, Computer Information Systems, Engineering, Operations Research, Mathematics or other business/analytical disciplines or equivalent Demonstrable relevant professional experience as a Business Analyst, Data Analyst, or related Strong proficiency in SQL, Microsoft Excel, and statistical analysis tools Excellent written and oral communication skills, including the ability to communicate across business areas       Master’s degree in Business Administration, Finance, Computer Information Systems, Engineering, Operations Research, Mathematics or other business/analytical disciplines or equivalent Direct experience using business intelligence reporting tools (OBIEE, Business Objects, Cognos, Tableau, MicroStrategy, SSAS Cubes, etc.) Working knowledge of Redshift Previous experience in creating detailed Business Requirement Documentation  Background in geo-spatial analysis on any major GIS platform (ESRI, Pitney Bowes, QGIS etc.)   - Amazon Road Transport Spain, S Job ID: A1578297"
57,DIGITAL DATA ANALYST (ZARA),Tempe Grupo Inditex,"Alicante, Valencian Community, Spain",2021-08-05,https://es.linkedin.com/jobs/view/digital-data-analyst-zara-at-tempe-grupo-inditex-2669562933?refId=m1QE8phmLJ7mhUflXQKMmA%3D%3D&trackingId=41tTgEE%2BqRHH%2Fdn9t0ZJWA%3D%3D&position=9&pageNum=2&trk=public_jobs_jserp-result_search-card,Apparel & Fashion,"Employment type
Full-time",Associate,"Tempe es la división de calzado y complementos del Grupo Inditex.  Estamos en Alicante y contamos con más de 2000 profesionales de diversas nacionalidades. En Tempe están representadas las diferentes marcas del Grupo: Zara, Massimo Dutti, Pull&Bear, Bershka, Zara Home, Oysho, Stradivarius y Uterqüe cada una de ellas con su equipo de Diseño, Fabricación, Compras, Producto y Distribución."
58,Quality Assurance Analyst,Empiric,Spain,2021-08-05,https://es.linkedin.com/jobs/view/quality-assurance-analyst-at-empiric-2669563770?refId=m1QE8phmLJ7mhUflXQKMmA%3D%3D&trackingId=MGaZbiR6X4C6Wiyx8PMMrA%3D%3D&position=10&pageNum=2&trk=public_jobs_jserp-result_search-card,Staffing and Recruiting,"Employment type
Contract",Mid-Senior level,Quality Assurance Analyst-Testing-Long Term-Fully Remote-Contract opportunity-URGENT START  Our industry leading client are looking for an enthusiastic individual to create comprehensive testing scenarios for a media platform. You will be responsible for leading quality deliverables and QA planning efforts across multiple features.
